message_type	message	enc_class	enc_member	offset	path	target_kind	target_class	target_method	target_param	target_index	target_path
RETURN_NULLABLE	returning @Nullable expression from method with @NonNull return type	org.cache2k.config.SectionContainer	getSection(java.lang.Class)	2220	/Users/nima/Developer/annotator-run/src/main/java/org/cache2k/config/SectionContainer.java	METHOD	org.cache2k.config.SectionContainer	getSection(java.lang.Class)	null	null	/Users/nima/Developer/annotator-run/src/main/java/org/cache2k/config/SectionContainer.java
RETURN_NULLABLE	returning @Nullable expression from method with @NonNull return type	org.cache2k.ForwardingCache	invoke(K,org.cache2k.processor.EntryProcessor)	4137	/Users/nima/Developer/annotator-run/src/main/java/org/cache2k/ForwardingCache.java	METHOD	org.cache2k.ForwardingCache	invoke(K,org.cache2k.processor.EntryProcessor)	null	null	/Users/nima/Developer/annotator-run/src/main/java/org/cache2k/ForwardingCache.java
