kind	class	method	param	index	uri	reason	annotation	rootClass	rootMethod
FIELD	butterknife.compiler.FieldTypefaceBinding	null	style	null	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/butterknife-wpi-post/src/src/main/java/butterknife/compiler/FieldTypefaceBinding.java	ASSIGN_FIELD_NULLABLE	nullable	butterknife.compiler.FieldTypefaceBinding	FieldTypefaceBinding(butterknife.compiler.Id,java.lang.String,butterknife.compiler.FieldTypefaceBinding.TypefaceStyles,boolean)
FIELD	butterknife.compiler.BindingSet	null	parentBinding	null	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/butterknife-wpi-post/src/src/main/java/butterknife/compiler/BindingSet.java	ASSIGN_FIELD_NULLABLE	nullable	butterknife.compiler.BindingSet	BindingSet(com.squareup.javapoet.TypeName,com.squareup.javapoet.ClassName,boolean,boolean,boolean,boolean,com.google.common.collect.ImmutableList,com.google.common.collect.ImmutableList,com.google.common.collect.ImmutableList,butterknife.compiler.BindingSet)
FIELD	butterknife.compiler.FieldResourceBinding$ResourceMethod	null	typeName	null	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/butterknife-wpi-post/src/src/main/java/butterknife/compiler/FieldResourceBinding.java	ASSIGN_FIELD_NULLABLE	nullable	butterknife.compiler.FieldResourceBinding$ResourceMethod	ResourceMethod(com.squareup.javapoet.ClassName,java.lang.String,boolean,int)
FIELD	butterknife.compiler.ViewBinding	null	fieldBinding	null	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/butterknife-wpi-post/src/src/main/java/butterknife/compiler/ViewBinding.java	ASSIGN_FIELD_NULLABLE	nullable	butterknife.compiler.ViewBinding	ViewBinding(butterknife.compiler.Id,java.util.Map,butterknife.compiler.FieldViewBinding)
FIELD	butterknife.compiler.FieldDrawableBinding	null	id	null	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/butterknife-wpi-post/src/src/main/java/butterknife/compiler/FieldDrawableBinding.java	ASSIGN_FIELD_NULLABLE	nullable	butterknife.compiler.FieldDrawableBinding	FieldDrawableBinding(butterknife.compiler.Id,java.lang.String,butterknife.compiler.Id,boolean)
FIELD	butterknife.compiler.FieldDrawableBinding	null	tintAttributeId	null	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/butterknife-wpi-post/src/src/main/java/butterknife/compiler/FieldDrawableBinding.java	ASSIGN_FIELD_NULLABLE	nullable	butterknife.compiler.FieldDrawableBinding	FieldDrawableBinding(butterknife.compiler.Id,java.lang.String,butterknife.compiler.Id,boolean)
